ID	NAME	X	Y
2653	A0A5C2M994 PhoU Thermosynechococcus sp.	0.1226379	0.69019294
2654	A0A5C5BES2 PhoU Miniimonas arenae	0.12915607	0.709884
2655	A0A5C5S9Z4 PhoU Reyranella sp.	0.14958058	0.6964641
2656	A0A5C5UTN1 PhoU Posidoniimonas corsicana	0.12724039	0.69171524
2657	A0A5C5VXK0 PhoU Botrimarina hoheduenensis	0.12583558	0.6930699
2658	A0A5C5Y4S9 PhoU Crateriforma conspicua	0.12150972	0.6928171
2659	A0A5C6B1E6 PhoU Stieleria varia	0.12312368	0.6960933
2660	A0A5C6BHL9 PhoU Symmachiella macrocystis	0.12891395	0.6947065
2661	A0A5C6CF01 PhoU Novipirellula galeiformis	0.12330872	0.692828
2662	A0A5C7EYI6 PhoU Pelomicrobium methylotrophicum	0.1412841	0.69332623
2663	A0A5C8KYP3 PhoU Alkalisalibacterium limincola	0.14350025	0.69998133
2664	A0A5C8ZR30 PhoU Parahaliea aestuarii	0.13780038	0.69272506
2665	A0A5D8QCX6 PhoU Calorimonas adulescens	0.13699815	0.6997848
2666	A0A5E4I6E0 PhoU Uncultured archaeon	0.14788908	0.70302826
2667	A0A5E6M6H4 PhoU Methylacidimicrobium cyclopophantes	0.1352665	0.69553435
2668	A0A5J4J197 PhoU Weizmannia acidilactici	0.12847851	0.70190924
2669	A0A5J5GNN0 PhoU Histidinibacterium aquaticum	0.14583237	0.6955564
2670	A0A5J6MQG5 PhoU Hypericibacter terrae	0.14120103	0.70051426
2671	A0A5K7S8M7 PhoU Aquipluma nitroreducens	0.121673964	0.6932154
2672	A0A5K7ZIK0 PhoU Desulfosarcina ovata	0.12775388	0.6955744
2673	A0A5M6D9T9 PhoU Roseiconus nitratireducens	0.12679234	0.70057356
2674	A0A5M6IKV0 PhoU Rhodovastum atsumiense	0.14437969	0.6967152
2675	A0A5M6ZKX0 PhoU Alkalicaulis satelles	0.1460478	0.6979511
2676	A0A5N0T981 PhoU Marinihelvus fidelis	0.13655196	0.69175273
2677	A0A5Q0GWB4 PhoU Saccharothrix syringae	0.13137813	0.7254205
2678	A0A5Q0UK62 PhoU Halomicrobium sp.	0.119105935	0.69213706
2679	A0A5Q2N3R0 PhoU Heliorestis convoluta	0.13924587	0.7032932
2680	A0A5Q2Q848 PhoU Litorivicinus lipolyticus	0.1393148	0.6865101
2681	A0A5Q2RAS3 PhoU Actinomarinicola tropica	0.12317748	0.709745
2682	A0A5Q2VX04 PhoU Pseudactinotalea sp.	0.13596492	0.71077514
2683	A0A5Q4FRF4 PhoU Nitriliruptor sp.	0.12939309	0.71166486
2684	A0A5R8QHI8 PhoU Culicoidibacter larvae	0.1384731	0.7121866
2685	A0A5R9F0V2 PhoU Pseudalkalibacillus caeni	0.13745598	0.7070745
2686	A0A5R9J972 PhoU Lichenicoccus roseus	0.1454055	0.6972735
2687	A0A5S9NKV6 PhoU BD1-7 clade	0.13842699	0.6888937
2688	A0A644TP96 PhoU bioreactor metagenome	0.11861663	0.7006213
2689	A0A650A315 PhoU Halorhabdus sp.	0.118344344	0.696726
2690	A0A654KIK8 PhoU Taylorella equigenitalis	0.14607792	0.6923217
2691	A0A658BPE6 PhoU Nitrosomonadales bacterium	0.13728118	0.6946551
2692	A0A660NAR5 PhoU Lachnoanaerobaculum sp.	0.18276708	0.6742777
2693	A0A660SAS2 PhoU Thermodesulfobacteriota bacterium	0.1313624	0.69907254
2694	A0A661UF69 PhoU Coatesbacteria bacterium	0.12602922	0.6944607
2695	A0A661X0K7 PhoU Caldisericota bacterium	0.13822459	0.7046718
2696	A0A662CE73 PhoU Aquificota bacterium	0.14017095	0.6969608
2697	A0A662DID7 PhoU Aerophobetes bacterium	0.12649646	0.6986262
2698	A0A662P9B6 PhoU Thermococci archaeon	0.12630744	0.70660174
2699	A0A662Z4L4 PhoU Aliicoccus persicus	0.15683144	0.7147607
2700	A0A6A7KW69 PhoU Luteitalea sp.	0.13273363	0.6963496
2701	A0A6A7LE68 PhoU Nitrososphaeraceae archaeon	0.15023157	0.7083938
2702	A0A6A7Y3H5 PhoU Segnochrobactrum spirostomi	0.15099952	0.69748294
2703	A0A6A8MBK0 PhoU Baileyella intestinalis	0.13875747	0.6981305
2704	A0A6B0XZL6 PhoU Boseongicola sp.	0.14496224	0.6974241
2705	A0A6B0Y467 PhoU Cenarchaeum sp.	0.12710468	0.7097993
2706	A0A6B0YPH7 PhoU Caldilineaceae bacterium	0.13473484	0.7032382
2707	A0A6B1GQ20 PhoU Holophagales bacterium	0.12498614	0.6950382
2708	A0A6B2CBA2 PhoU Desulfurococcales archaeon	0.1149554	0.6885811
2709	A0A6B2JU91 PhoU Pseudoroseicyclus tamaricis	0.14594445	0.6979783
2710	A0A6B2M0S8 PhoU Oceanipulchritudo coccoides	0.13557857	0.7005515
2711	A0A6B3NH32 PhoU Symploca sp.	0.12007991	0.69779164
2712	A0A6B9TAQ5 PhoU Methanomassiliicoccaceae archaeon	0.14799488	0.70528185
2713	A0A6C1N7Y3 PhoU Halomonadaceae bacterium	0.139946	0.69115525
2714	A0A6C1NX34 PhoU Balneolaceae bacterium	0.14353304	0.7071593
2715	A0A6C2YQ52 PhoU Tuwongella immobilis	0.1290394	0.6979437
2716	A0A6F8PL95 PhoU Thiosulfativibrio zosterae	0.13109954	0.6858067
2717	A0A6F8PTB6 PhoU Thiosulfatimonas sediminis	0.13267718	0.68442214
2718	A0A6F8Y287 PhoU Phytohabitans flavus	0.12278831	0.7158755
2719	A0A6F9ECP4 PhoU Kyrpidia spormannii	0.13654298	0.70172644
2720	A0A6G1YT94 PhoU Nitrosopumilales archaeon	0.19374889	0.6466304
2721	A0A6G6Y3Q6 PhoU Sphingosinithalassobacter tenebrarum	0.14260572	0.70203876
2722	A0A6G7VE79 PhoU Caldichromatium japonicum	0.14843144	0.70795035
2723	A0A6G8C812 PhoU Hymenobacter sp.	0.12678844	0.68611467
2724	A0A6G9IE00 PhoU Zophobihabitans entericus	0.14672807	0.6909664
2725	A0A6H0J0X5 PhoU Aquisalimonas sp.	0.23511487	0.7258188
2726	A0A6H1TU05 PhoU Oxynema aestuarii	0.123236105	0.6927934
2727	A0A6I2GK45 PhoU Fundicoccus ignavus	0.12985925	0.7045768
2728	A0A6I2UAW0 PhoU Anaerovibrio slackiae	0.12993042	0.7018403
2729	A0A6I3T5B6 PhoU Pseudoduganella buxea	0.14266095	0.69146734
2730	A0A6I4U2F4 PhoU Alteriqipengyuania halimionae	0.14196894	0.7039743
2731	A0A6I4YWD4 PhoU Saccharibacter sp.	0.15166108	0.6945344
2732	A0A6I7N3L8 PhoU Thioalkalivibrio sp.	0.1334963	0.69049364
2733	A0A6I7P6M8 PhoU Geminicoccaceae bacterium	0.14184342	0.6981749
2734	A0A6I7Q534 PhoU Chromatiaceae bacterium	0.15446559	0.6966483
2735	A0A6J4XJ10 PhoU Olavius sp.	0.12984496	0.69678575
2736	A0A6L4AUI0 PhoU Thermoanaerobaculia bacterium	0.13659014	0.6974788
2737	A0A6L5X4P8 PhoU Porcincola intestinalis	0.1386345	0.70500034
2738	A0A6L5XXL7 PhoU Velocimicrobium porci	0.138593	0.703065
2739	A0A6L6GVR5 PhoU Planomicrobium sp.	0.14067306	0.7092342
2740	A0A6M0K274 PhoU Thiorhodococcus minor	0.14696527	0.6835126
2741	A0A6M1RGG4 PhoU Limisphaera ngatamarikiensis	0.13108312	0.69053423
2742	A0A6M1T9M0 PhoU Halalkalibaculum roseum	0.12512757	0.693813
2743	A0A6M1Y5W0 PhoU Wenzhouxiangella sp.	0.13361487	0.690687
2744	A0A6N4SWP2 PhoU Cytophaga hutchinsonii	0.12525848	0.6962656
2745	A0A6N4TJS1 PhoU Amedibacterium intestinale	0.14112821	0.70543796
2746	A0A6N6LKU0 PhoU Campylobacter sp.	0.12048208	0.71313477
2747	A0A6N6NPU9 PhoU Ellagibacter isourolithinifaciens	0.12584618	0.69828165
2748	A0A6N6SST0 PhoU Hyphomicrobiaceae bacterium	0.14932127	0.69962543
2749	A0A6N7ESC6 PhoU Ostreibacterium oceani	0.1351502	0.6924095
2750	A0A6N7GHC6 PhoU Micromonosporaceae bacterium	0.14097631	0.707616
2751	A0A6N7IE46 PhoU Streptosporangiales bacterium	0.13441534	0.7142721
2752	A0A6N7URL9 PhoU Suipraeoptans intestinalis	0.13209416	0.70366293
2753	A0A6N7VQ59 PhoU Scrofimicrobium canadense	0.13998868	0.71570426
2754	A0A6N7X7F9 PhoU Mogibacterium kristiansenii	0.1291941	0.70008767
2755	A0A6N8EL17 PhoU Bombella sp.	0.14597937	0.69876623
2756	A0A6N8FVI6 PhoU Gloeocapsopsis dulcis	0.12458102	0.69651383
2757	A0A6N8U7E8 PhoU Copranaerobaculum intestinale	0.14384227	0.7079692
2758	A0A6N9PUF2 PhoU Neglectibacter sp.	0.13135478	0.6997006
2759	A0A6N9TM79 PhoU Dissulfurirhabdus thermomarina	0.12576601	0.6989157
2760	A0A6P0JRR8 PhoU Kamptonema sp.	0.12219308	0.693048
2761	A0A6P1MBF7 PhoU Tichowtungia aerotolerans	0.12824997	0.70026493
2762	A0A6P1UC68 PhoU Sinimarinibacterium sp.	0.13749655	0.6881442
2763	A0A6P2AD51 PhoU Gloeocapsa sp.	0.12546968	0.6977889
2764	A0A6P2CXN8 PhoU Gemmata massiliana	0.10828315	0.6778831
2765	A0A6V7REX8 PhoU Phocicoccus pinnipedialis	0.14918318	0.7094753
2766	A0A6V8LJD2 PhoU Fundidesulfovibrio magnetotacticus	0.122948594	0.69498736
2767	A0A7C1A392 PhoU Atribacteria bacterium	0.2923836	0.6505093
2768	A0A7C1IGY1 PhoU Methanomicrobia archaeon	0.14183557	0.70061314
2769	A0A7C1JPW3 PhoU Caldilinea aerophila	0.14262122	0.7089175
2770	A0A7C2JYT1 PhoU Schlesneria paludicola	0.12905812	0.69931036
2771	A0A7C2SEV1 PhoU Acidilobales archaeon	0.14600502	0.6967185
2772	A0A7C3E1H1 PhoU Gracilinema caldarium	0.12697212	0.7038026
2773	A0A7C3HGN2 PhoU Limisphaerales bacterium	0.13671865	0.6928009
2774	A0A7C3PHL7 PhoU Oscillatoriales cyanobacterium	0.12682994	0.69405615
2775	A0A7C3QP61 PhoU Leptospiraceae bacterium	0.12102104	0.6839264
2776	A0A7C3TNK1 PhoU Nitrososphaerales archaeon	0.13393557	0.7050707
2777	A0A7C3ZRQ4 PhoU Aliiroseovarius sp.	0.14623487	0.70038563
2778	A0A7C4GLL6 PhoU Nitrososphaeria archaeon	0.14604309	0.6992144
2779	A0A7C4MGD4 PhoU Synergistota bacterium	0.13247606	0.70200807
2780	A0A7C4VS34 PhoU Desulfatirhabdium butyrativorans	0.12880598	0.6947533
2781	A0A7C4Y1G7 PhoU Margulisiibacteriota bacterium	0.13001125	0.69669557
2782	A0A7C4Z697 PhoU Gemmataceae bacterium	0.12788488	0.69754434
2783	A0A7C5D9S0 PhoU Campylobacteraceae bacterium	0.12227143	0.6918769
2784	A0A7C5KEV7 PhoU Thermodesulfobium narugense	0.12726869	0.6928194
2785	A0A7C5L738 PhoU Caldiarchaeum subterraneum	0.4058011	0.7793137
2786	A0A7C5N4K9 PhoU Polyangiaceae bacterium	0.11594984	0.6827202
2787	A0A7C5SEA6 PhoU Thermopetrobacter sp.	0.14293939	0.7019359
2788	A0A7C5SWY0 PhoU Thermocrinis ruber	0.1327874	0.6950202
2789	A0A7C5Z4P6 PhoU Caldicellulosiruptor owensensis	0.1359905	0.7003565
2790	A0A7C6JG98 PhoU Halanaerobiaceae bacterium	0.13351607	0.69827336
2791	A0A7C6MSZ3 PhoU Natronincola sp.	0.17228194	0.68527776
2792	A0A7C7JLA3 PhoU Aquificales bacterium	0.13087286	0.692507
2793	A0A7C7KUW5 PhoU Aigarchaeota archaeon	0.36274245	0.74023664
2794	A0A7C7N6I1 PhoU Nitrospirales bacterium	0.13504903	0.6981037
2795	A0A7C7VK05 PhoU Thermodesulfobacteriaceae bacterium	0.12446073	0.70128095
2796	A0A7C8HF63 PhoU Defluviitalea raffinosedens	0.13245036	0.69689465
2797	A0A7C9PZP8 PhoU Oscillatoria sp.	0.117184274	0.6943707
2798	A0A7D3Y0X4 PhoU Kroppenstedtia pulmonis	0.13965018	0.7064896
2799	A0A7D4SSQ4 PhoU Thiomicrorhabdus xiamenensis	0.131119	0.6861207
2800	A0A7D5RHR4 PhoU Saprospiraceae bacterium	0.13089894	0.69586754
2801	A0A7G1G5B6 PhoU Tepiditoga spiralis	0.136219	0.7085028
2802	A0A7G2M4U2 PhoU Culturomica sp.	0.13058299	0.6940264
2803	A0A7G5IF77 PhoU Sandaracinobacteroides saxicola	0.14374092	0.69877017
2804	A0A7G8BCS5 PhoU Alloacidobacterium dinghuense	0.12385442	0.69078207
2805	A0A7H1N1C2 PhoU Defluviicoccus vanus	0.14843954	0.69995385
2806	A0A7H1NNW2 PhoU Entomobacter blattae	0.14801705	0.7057848
2807	A0A7I8D3B2 PhoU Solibaculum mannosilyticum	0.1294087	0.7036498
2808	A0A7I8EV15 PhoU Ktedonobacteria bacterium	0.14864787	0.7012535
2809	A0A7J4DRH8 PhoU Pyrodictiaceae archaeon	0.12070273	0.70594484
2810	A0A7J4ERZ3 PhoU Archaeoglobaceae archaeon	0.10678462	0.70652443
2811	A0A7J4RQL5 PhoU Nitrosopumilaceae archaeon	0.13583374	0.70719165
2812	A0A7J5BAK8 PhoU Gulosibacter chungangensis	0.11881378	0.7142132
2813	A0A7J9VV91 PhoU Propionibacteriales bacterium	0.12887572	0.708981
2814	A0A7J9WDA3 PhoU Nitriliruptorales bacterium	0.124256164	0.7101236
2815	A0A7K0K225 PhoU Mobiluncus porci	0.13335764	0.70387447
2816	A0A7K3M490 PhoU Phytoactinopolyspora mesophila	0.121490456	0.711498
2817	A0A7K3XI06 PhoU Mariniphaga sp.	0.12978002	0.7021418
2818	A0A7K4HL21 PhoU Methanofollis tationis	0.15387636	0.70482165
2819	A0A7L4P8B3 PhoU Pyrobaculum arsenaticum	0.12057928	0.71341664
2820	A0A7L4PUC7 PhoU Methanomicrobiales archaeon	0.1558138	0.70089793
2821	A0A7L4YL76 PhoU Epidermidibacterium keratini	0.12889156	0.7118312
2822	A0A7L5YYD5 PhoU Nocardioidaceae bacterium	0.12511024	0.7098306
2823	A0A7L5ZA94 PhoU Brevundimonas sp.	0.14797258	0.6990607
2824	A0A7L6N3W8 PhoU Hujiaoplasma nucleasis	0.13019955	0.6944501
2825	A0A7M3MEV3 PhoU Oceanidesulfovibrio indonesiensis	0.13343179	0.6968231
2826	A0A7M3T6P9 PhoU Pikeienuella piscinae	0.14928222	0.69559634
2827	A0A7M4DHM3 PhoU Occultella aeris	0.13284667	0.71133167
2828	A0A7S6MA17 PhoU Planctomycetia bacterium	0.13125871	0.6963383
2829	A0A7S8C532 PhoU Kaustia mangrovi	0.14325394	0.7012889
2830	A0A7T8B9E6 PhoU Breznakiella homolactica	0.13028945	0.7028599
2831	A0A7U6GKL8 PhoU Thiolapillus brandeum	0.15089194	0.689384
2832	A0A7U7G4S1 PhoU Parasaccharibacter apium	0.14933653	0.69763154
2833	A0A7V1E7D4 PhoU Actinomycetota bacterium	0.12360871	0.70539826
2834	A0A7V1RGN7 PhoU Chthonomonadales bacterium	0.13516802	0.6956419
2835	A0A7V1UNQ0 PhoU Terriglobales bacterium	0.12672833	0.693321
2836	A0A7V2AZA0 PhoU Rhodothermus marinus	0.13440132	0.6953023
2837	A0A7V2JCI5 PhoU Thermotogaceae bacterium	0.10937633	0.7064238
2838	A0A7V2S7N3 PhoU Aeromonadales bacterium	0.1388877	0.6942396
2839	A0A7V3RDM8 PhoU Mesoaciditoga lauensis	0.16959043	0.6953333
2840	A0A7V4XSU9 PhoU Acidobacterium capsulatum	0.13043943	0.692667
2841	A0A7V5AMR1 PhoU Syntrophobacterales bacterium	0.13455679	0.6970789
2842	A0A7V6LAZ1 PhoU Christensenellaceae bacterium	0.12761435	0.70366776
2843	A0A7V6XNM8 PhoU Bacilli bacterium	0.14320897	0.71289057
2844	A0A7V7ZJK3 PhoU Chloroflexia bacterium	0.14641729	0.70240796
2845	A0A7V8A5D4 PhoU Fusobacteriota bacterium	0.12299401	0.6926683
2846	A0A7W0A7A1 PhoU Thermoleophilaceae bacterium	0.12020368	0.7089969
2847	A0A7W0C891 PhoU Desulfosalsimonas propionicica	0.12551787	0.70251554
2848	A0A7W0KKQ0 PhoU Geodermatophilaceae bacterium	0.12714513	0.71332175
2849	A0A7W0W656 PhoU Herpetosiphonaceae bacterium	0.12257863	0.7060198
2850	A0A7W1X7N8 PhoU Thermoactinomyces daqus	0.13974135	0.70716214
2851	A0A7W2TTL4 PhoU Sediminihaliea albiluteola	0.12873761	0.6927924
2852	A0A7W4ISG9 PhoU Gluconacetobacter aggeris	0.13972026	0.6991787
2853	A0A7W5DSF9 PhoU Microbacter margulisiae	0.13206331	0.6835543
2854	A0A7W5DVF4 PhoU Aporhodopirellula rubra	0.1254464	0.69304466
2855	A0A7W5JSH1 PhoU Microlunatus antarcticus	0.12979978	0.7122248
2856	A0A7W6RXW0 PhoU Roseospira goensis	0.15242559	0.69875276
2857	A0A7W7FQY3 PhoU Crossiella cryophila	0.12816991	0.7166809
2858	A0A7W7I236 PhoU Amorphoplanes digitatis	0.13372044	0.71868575
2859	A0A7W7MK05 PhoU Actinoplanes lobatus	0.11968475	0.71460307
2860	A0A7W7XZF9 PhoU Rehaibacterium terrae	0.14408983	0.69198596
2861	A0A7W7Y2W7 PhoU Desulfurispira natronophila	0.13516292	0.6948273
2862	A0A7W8D5A7 PhoU Chiayiivirga flava	0.14581813	0.7040395
2863	A0A7W8DJ87 PhoU Prosthecobacter vanneervenii	0.14696252	0.69542736
2864	A0A7W8FWQ2 PhoU Catenisphaera adipataccumulans	0.12700675	0.7034849
2865	A0A7W8HHM4 PhoU Quisquiliibacterium transsilvanicum	0.1532136	0.6880024
2866	A0A7W8M3L4 PhoU Catenibacillus scindens	0.13333346	0.7011282
2867	A0A7W9CSK1 PhoU Prosthecomicrobium pneumaticum	0.1497846	0.6975899
2868	A0A7W9SKI5 PhoU Armatimonas rosea	0.14441866	0.6965581
2869	A0A7W9ZCS7 PhoU Novispirillum itersonii	0.14779146	0.69795614
2870	A0A7X0GWF5 PhoU Sphingopyxis sp.	0.14639272	0.69946074
2871	A0A7X0H475 PhoU Algisphaera agarilytica	0.13119091	0.69716847
2872	A0A7X1E6A4 PhoU Puniceicoccus vermicola	0.13749227	0.7007773
2873	A0A7X2MW81 PhoU Inconstantimicrobium porci	0.14144427	0.7058436
2874	A0A7X2N258 PhoU Floccifex porci	0.12626885	0.70110255
2875	A0A7X2NSI6 PhoU Stecheria intestinalis	0.13571359	0.6975074
2876	A0A7X2PD10 PhoU Bullifex porci	0.12970045	0.6932389
2877	A0A7X3M1H7 PhoU Pantoea sp.	0.14072186	0.69302183
2878	A0A7X5HTX3 PhoU Anaerotalea alkaliphila	0.12243404	0.7032879
2879	A0A7X6S3A3 PhoU Periweissella fabalis	0.12734964	0.7082428
2880	A0A7X7IS22 PhoU Pirellulaceae bacterium	0.12908527	0.69395524
2881	A0A7X7ZGG5 PhoU Brooklawnia sp.	0.12571701	0.7112681
2882	A0A7X7ZQZ8 PhoU Atopobium sp.	0.111456044	0.7109915
2883	A0A7X8MMW5 PhoU Syntrophomonadaceae bacterium	0.14184327	0.69861245
2884	A0A7X8ZAK7 PhoU Thermoanaerobacteraceae bacterium	0.14123234	0.70183694
2885	A0A7X9B0X6 PhoU Oligosphaeraceae bacterium	0.121506296	0.69805807
2886	A0A7X9HXR0 PhoU Thermoanaerobaculaceae bacterium	0.1267152	0.70019877
2887	A0A7Y0D5S8 PhoU Glaciimonas sp.	0.14132604	0.69065917
2888	A0A7Y1Y4H2 PhoU Akkermansiaceae bacterium	0.14280042	0.7013951
2889	A0A7Y2CGZ1 PhoU Marinicaulis sp.	0.15117592	0.70741594
2890	A0A7Y2CNE6 PhoU Rhodothermales bacterium	0.12242672	0.6818699
2891	A0A7Y2DWG1 PhoU Pyrinomonadaceae bacterium	0.13764055	0.69887906
2892	A0A7Y2K7M8 PhoU Ignavibacteriaceae bacterium	0.2817057	0.7439277
2893	A0A7Y2SKU5 PhoU Chloroflexales bacterium	0.14601025	0.7082527
2894	A0A7Y3CJZ5 PhoU Woeseiaceae bacterium	0.13684212	0.6884638
2895	A0A7Y3P266 PhoU Bacteroidia bacterium	0.13043639	0.687519
2896	A0A7Y5DVQ8 PhoU Methyloglobulus sp.	0.13968547	0.6882494
2897	A0A7Y5SRV2 PhoU Pirellulales bacterium	0.12839407	0.6949068
2898	A0A7Y6DZZ3 PhoU Streptomycetaceae bacterium	0.12712714	0.7135016
2899	A0A7Y8M8C7 PhoU Hydrogenophilaceae bacterium	0.14292967	0.693308
2900	A0A7Z1R065 PhoU Holophagae bacterium	0.13624176	0.6990684
2901	A0A7Z9WRW2 PhoU Piscirickettsiaceae bacterium	0.13788	0.683231
2902	A0A829YC09 PhoU Steroidobacter agaridevorans	0.13645269	0.6911081
2903	A0A829ZSW2 PhoU Thermanaeromonas sp.	0.13748662	0.6993054
2904	A0A830EAP6 PhoU Halobellus salinus	0.11514359	0.6976091
2905	A0A831ZCI0 PhoU Crenotrichaceae bacterium	0.13802192	0.6895829
2906	A0A832AUH3 PhoU Helicobacteraceae bacterium	0.11286478	0.6879744
2907	A0A832R7M9 PhoU Pseudomonadaceae bacterium	0.12411936	0.6955819
2908	A0A832RV71 PhoU Methermicoccus shengliensis	0.12413212	0.70310336
2909	A0A833FVC4 PhoU Caedimonadaceae bacterium	0.14418694	0.70200473
2910	A0A833H3Q5 PhoU Leptonema illini	0.12730093	0.68185765
2911	A0A836TEF7 PhoU Methylophilaceae bacterium	0.14643498	0.6899454
2912	A0A838BWI9 PhoU Microvirga mediterraneensis	0.46866342	0.61249334
2913	A0A838ECN7 PhoU Euzebyales bacterium	0.12161971	0.7107949
2914	A0A838EKR6 PhoU Ktedonobacteraceae bacterium	0.14577827	0.6927932
2915	A0A838GGW4 PhoU Sporichthyaceae bacterium	0.12828605	0.72144955
2916	A0A838HR07 PhoU Euzebyaceae bacterium	0.1256292	0.7124418
2917	A0A838RJP4 PhoU Ardenticatenales bacterium	0.13645928	0.70229477
2918	A0A838SII7 PhoU Acidothermales bacterium	0.12769742	0.71095365
2919	A0A838T999 PhoU Chitinophagales bacterium	0.13348472	0.6870352
2920	A0A838UFY0 PhoU Caulobacteraceae bacterium	0.14750695	0.6999735
2921	A0A838UR24 PhoU Ktedonobacterales bacterium	0.15242215	0.6956108
2922	A0A838VMK0 PhoU Nostocaceae cyanobacterium	0.12237636	0.69126123
2923	A0A838XT13 PhoU Stappia taiwanensis	0.14422151	0.6995847
2924	A0A839A786 PhoU Ruoffia halotolerans	0.1308987	0.70905495
2925	A0A839HIE6 PhoU Thiospirillum jenense	0.14687057	0.69110805
2926	A0A839SQ67 PhoU Limibacillus halophilus	0.14248948	0.69986933
2927	A0A839UPS8 PhoU Simiduia aestuariiviva	0.14413273	0.69158673
2928	A0A839UWW9 PhoU Endobacter medicaginis	0.14507544	0.6975395
2929	A0A840BQC2 PhoU Niveibacterium umoris	0.14140016	0.6937222
2930	A0A840HTY0 PhoU Rhizorhapis suberifaciens	0.14423867	0.7032338
2931	A0A840IKD9 PhoU Conexibacter arvalis	0.11963283	0.71130085
2932	A0A840UKJ7 PhoU Pectinatus brassicae	0.12758115	0.70537037
2933	A0A840V7X1 PhoU Haloferula luteola	0.14295201	0.68964213
2934	A0A840X0T7 PhoU Rubricella aquisinus	0.1447627	0.70058316
2935	A0A841C5J9 PhoU Lactovum miscens	0.12759681	0.7040806
2936	A0A841GH86 PhoU Tolumonas osonensis	0.14134547	0.6936593
2937	A0A841I1J2 PhoU Deinobacterium chartae	0.14636949	0.6948172
2938	A0A841Q6W4 PhoU Salirhabdus euzebyi	0.13532735	0.70972204
2939	A0A841R593 PhoU Negativicoccus succinicivorans	0.12046117	0.68952984
2940	A0A842HEU5 PhoU Ruficoccus amylovorans	0.1351165	0.6996903
2941	A0A842LXR4 PhoU Archaeoglobi archaeon	0.14643224	0.7048449
2942	A0A843AT15 PhoU Methanomassiliicoccus sp.	0.14285831	0.69740224
2943	A0A843DN40 PhoU Methanocorpusculum sp.	0.14645252	0.7110804
2944	A0A843RDY3 PhoU Kiloniellaceae bacterium	0.14142515	0.6985947
2945	A0A845DD16 PhoU Oligoflexia bacterium	0.12595713	0.6875194
2946	A0A845FSP1 PhoU Pseudomaricurvus sp.	0.13975981	0.68966436
2947	A0A845L0B4 PhoU Heliomicrobium undosum	0.13898396	0.702892
2948	A0A845Q9C1 PhoU Pyruvatibacter mobilis	0.14323996	0.6990543
2949	A0A845QWW5 PhoU Senegalia massiliensis	0.1324009	0.7013031
2950	A0A845WYG8 PhoU Spirulina sp.	0.12223757	0.6985182
2951	A0A847DCA9 PhoU Desulfatiglans sp.	0.12812287	0.6963018
2952	A0A847EFC1 PhoU Dehalococcoidales bacterium	0.1406184	0.7036609
2953	A0A847HXT5 PhoU Deinococcales bacterium	0.1459785	0.69588894
2954	A0A847LWS4 PhoU Exilispira sp.	0.13282965	0.69559824
2955	A0A847NC52 PhoU Gracilibacteraceae bacterium	0.19010472	0.669879
2956	A0A847P7J7 PhoU Erysipelotrichia bacterium	0.13117321	0.6963441
2957	A0A847Q3D2 PhoU Fermentibacteria bacterium	0.1464431	0.7086971
2958	A0A847S690 PhoU Leeia aquatica	0.13957453	0.69177467
2959	A0A847X727 PhoU Gallicola sp.	0.13840164	0.69671196
2960	A0A847ZRB3 PhoU Phyllobacteriaceae bacterium	0.14755858	0.70034665
2961	A0A848HDA9 PhoU Ramlibacter agri	0.1455848	0.68302965
2962	A0A848K2L4 PhoU Xanthobacter sp.	0.1491262	0.700283
2963	A0A848T734 PhoU Silicimonas sp.	0.14351481	0.69867134
2964	A0A848V686 PhoU Hellea sp.	0.15178476	0.7043126
2965	A0A849BQN4 PhoU Pseudokineococcus marinus	0.13888286	0.7134047
2966	A0A849DKL0 PhoU Dactylosporangium sp.	0.123241425	0.71456933
2967	A0A849EBB8 PhoU Anderseniella sp.	0.14509676	0.7033762
2968	A0A849L0F2 PhoU Halovulum dunhuangense	0.14790624	0.7009241
2969	A0A850A2I8 PhoU Caldilineales bacterium	0.14526838	0.7062972
2970	A0A850A3R9 PhoU Calditrichaceae bacterium	0.1261162	0.7025243
2971	A0A850DWT5 PhoU Curtobacterium citreum	0.12793127	0.7145871
2972	A0A850GLN2 PhoU Pseudenhygromyxa sp.	0.13149953	0.6917599
2973	A0A850SX77 PhoU Parvularculaceae bacterium	0.14854507	0.70753884
2974	A0A853A3U8 PhoU Allostreptomyces psammosilenae	0.13567819	0.7136155
2975	A0A857JMR8 PhoU Paraglaciecola mesophila	0.14324403	0.6907074
2976	A0A858QAB8 PhoU Methylococcus geothermalis	0.13842012	0.6840311
2977	A0A858RDG0 PhoU Luteolibacter luteus	0.14338242	0.6995921
2978	A0A859FFD9 PhoU Paenalkalicoccus suaedae	0.14192536	0.7119441
2979	A0A892ZGE5 PhoU Paralysiella testudinis	0.14449266	0.6867839
2980	A0A895XLV6 PhoU Natronoglycomyces albus	0.12263433	0.7134334
2981	A0A895YGG6 PhoU Natronosporangium hydrolyticum	0.12276008	0.71294796
2982	A0A897N0H5 PhoU Natranaeroarchaeum sulfidigenes	0.12087937	0.6986152
2983	A0A8A0RKY5 PhoU Koleobacter methoxysyntrophicus	0.13533585	0.6995114
2984	A0A8A4TV62 PhoU Sulfidibacter corallicola	0.12177626	0.69794196
2985	A0A8A4ZFT7 PhoU Pengzhenrongella sicca	0.13211237	0.7131034
